location,tau,p_value,slope,trend_class,mean_value,std_value
101_1,0.6693548387096774,7.977093474664798e-08,1.4714285714285715,Increasing,273.90625,17.01352288438523
101_10,0.6108870967741935,9.712842008458011e-07,1.5477272727272728,Increasing,308.15625,17.478753843952948
101_100,-0.1431451612903226,0.25631175486275115,-0.3956521739130435,No significant trend,527.34375,22.11561859721541
101_1000,0.34274193548387094,0.0061330741504750375,0.8304597701149425,Increasing,222.875,13.706180175380739
101_1001,0.1592741935483871,0.2059131489229995,0.6794871794871795,No significant trend,940.15625,26.50248735378436
101_1002,0.4213709677419355,0.0007434794433867076,0.8571428571428571,Increasing,215.5625,12.38430836785002
101_1003,0.7963709677419355,1.666657922783088e-10,12.96875,Increasing,1068.28125,310.7907489749936
101_1004,0.7056451612903226,1.5177737733296226e-08,6.524705882352941,Increasing,950.0,86.86447778004539
101_1005,0.6854838709677419,3.854806762682017e-08,5.146428571428572,Increasing,822.96875,52.16768897926666
101_1006,0.5060483870967742,5.032482653111181e-05,1.6666666666666667,Increasing,595.375,25.537656020081403
101_1007,0.8548387096774194,6.907363570007874e-12,26.348913043478262,Increasing,1028.40625,286.99072931183247
101_1008,0.842741935483871,1.3585577107733116e-11,6.8875,Increasing,596.96875,72.16841603802524
101_1009,0.7036290322580645,1.667963900331415e-08,1.9393382352941178,Increasing,523.53125,20.8086285813722
101_101,0.8004032258064516,1.3474710236494047e-10,9.22252747252747,Increasing,432.15625,85.56397802777464
101_1010,0.5342741935483871,1.85935300431872e-05,1.0,Increasing,442.0625,14.652084962557376
101_1013,0.6834677419354839,4.225433603011197e-08,3.071794871794872,Increasing,411.1875,32.6500741767917
101_1014,0.5443548387096774,1.2874583818822671e-05,2.8119658119658117,Increasing,498.625,92.37144783427398
101_1015,-0.24596774193548387,0.049740271332769925,-0.4,Decreasing,304.1875,9.818469521773748
101_1016,-0.2963709677419355,0.017903776568633623,-2.1547619047619047,Decreasing,372.09375,47.13236638380785
101_1017,0.7862903225806451,2.8229885096209273e-10,4.105555555555555,Increasing,351.6875,40.69277999535053
101_1018,-0.22983870967741934,0.06688303453312439,-7.708333333333334,No significant trend,1270.5,158.23044902925605
101_1019,0.7318548387096774,4.348602589132611e-09,6.734999999999999,Increasing,507.5625,65.63865929275217
101_102,0.5786290322580645,3.519574691690508e-06,3.796551724137931,Increasing,389.625,45.07823061079483
101_1020,0.8508064516129032,8.663292305755022e-12,5.666666666666667,Increasing,623.46875,59.85815753460425
101_1021,0.8387096774193549,1.6986412276764895e-11,7.5811688311688314,Increasing,314.25,81.49961656351519
101_1022,0.8830645161290323,1.3746781490908688e-12,2.4444444444444446,Increasing,262.4375,23.691952088209195
101_1023,0.4475806451612903,0.0003385845397056997,1.0,Increasing,413.9375,14.840690474165951
101_1024,0.5423387096774194,1.3863660637269959e-05,2.2888888888888888,Increasing,438.65625,30.851062962846193
101_1025,0.6673387096774194,8.7262118642073e-08,2.0,Increasing,265.75,24.247422543437477
101_1026,0.8548387096774194,6.907363570007874e-12,8.8328173374613,Increasing,927.21875,112.20871578641965
101_1027,0.7641129032258065,8.797895745260575e-10,1.8844444444444444,Increasing,321.5,19.5943231574862
101_1028,0.0020161290322580645,1.0,0.0,No significant trend,235.0625,19.12612333302282
101_1029,0.7540322580645161,1.4598573461199749e-09,9.098214285714285,Increasing,1314.34375,92.66458647151835
101_103,-0.20362903225806453,0.10487931450318722,-0.9110671936758893,No significant trend,306.4375,22.54985795409807
101_1030,0.7661290322580645,7.944338520360361e-10,2.2857142857142856,Increasing,347.9375,22.541541512283494
101_1031,0.5665322580645161,5.609253585836527e-06,1.6125,Increasing,426.78125,18.809463002369313
101_1032,0.43951612903225806,0.0004332251570231538,3.745967741935484,Increasing,437.46875,44.74230686316364
101_1033,-0.46169354838709675,0.00021786074656704457,-6.0,Decreasing,664.15625,99.29536412107818
101_1034,0.7016129032258065,1.832546869806606e-08,8.4625,Increasing,1005.0625,85.87379456941449
101_1035,0.7883064516129032,2.541908905584478e-10,2.823529411764706,Increasing,512.0,32.176272313616444
101_1036,0.3810483870967742,0.0022983908153568766,4.936594202898551,Increasing,1512.46875,144.13166384746103
101_1037,0.4596774193548387,0.00023219814177166676,0.9555335968379447,Increasing,376.5,14.148763196831021
101_1038,0.4153225806451613,0.0008861761949863212,2.5,Increasing,938.875,41.184607258052125
101_1039,-0.6189516129032258,6.968673158525007e-07,-7.346666666666667,Decreasing,855.03125,82.26765934094333
101_104,-0.3689516129032258,0.003163426250587742,-0.8660714285714286,Decreasing,310.71875,15.174473580243237
101_1040,0.6512096774193549,1.772900197760663e-07,2.545955882352941,Increasing,740.15625,31.341974027452387
101_1042,0.7641129032258065,8.797895745260575e-10,7.833333333333333,Increasing,1001.71875,82.58716394475294
101_1043,0.5161290322580645,3.546525120357025e-05,4.3875,Increasing,1159.1875,55.57227135676569
101_1044,-0.3790322580645161,0.002425557940292755,-1.898989898989899,Decreasing,504.03125,27.79105563733591
101_1045,0.7883064516129032,2.541908905584478e-10,8.0,Increasing,706.5625,79.00195310085694
101_1046,0.8064516129032258,9.776668363770114e-11,4.535897435897436,Increasing,314.96875,42.6603477885202
101_1047,-0.7479838709677419,1.9721104749237384e-09,-3.233031674208145,Decreasing,475.0,31.29197181386945
101_1048,0.9354838709677419,5.995204332975845e-14,16.427272727272726,Increasing,737.71875,170.85707374421904
101_1049,0.655241935483871,1.4872514997321673e-07,3.1166666666666667,Increasing,521.375,44.80705162136871
101_105,0.5665322580645161,5.609253585836527e-06,1.1666666666666667,Increasing,240.25,14.792312192487016
101_1050,0.5665322580645161,5.609253585836527e-06,2.696969696969697,Increasing,440.53125,30.790607714650584
101_1051,0.7600806451612904,1.0781671111459445e-09,6.19375,Increasing,711.96875,60.281881800732634
101_1052,0.3024193548387097,0.015681225244583263,2.520833333333333,Increasing,563.90625,42.43477301621277
101_1054,0.4153225806451613,0.0008861761949863212,4.0,Increasing,1217.59375,61.75650743798179
101_1055,0.75,1.7844419275547807e-09,1.9285714285714286,Increasing,409.28125,19.772509917496564
101_1056,0.5645161290322581,6.056982383206844e-06,6.866071428571429,Increasing,420.8125,71.30850120252143
101_1057,0.6592741935483871,1.246354144335271e-07,3.436141304347826,Increasing,465.6875,36.35625590940299
101_1058,0.9012096774193549,4.740652315149418e-13,17.98076923076923,Increasing,1036.0,178.5294093419905
101_1059,-0.4274193548387097,0.0006223743467113074,-1.5217391304347827,Decreasing,312.4375,19.335746526834697
101_106,0.10483870967741936,0.40821489473295625,0.2857142857142857,No significant trend,380.6875,15.379445495530716
101_1060,0.625,5.418056365780188e-07,5.815340909090909,Increasing,638.78125,62.99341948519305
101_1061,0.7681451612903226,7.171752081092109e-10,9.485294117647058,Increasing,1177.75,103.86529738079028
101_1063,0.7883064516129032,2.541908905584478e-10,3.7967032967032965,Increasing,605.75,42.69221240460607
101_1064,0.4153225806451613,0.0008861761949863212,1.824074074074074,Increasing,461.90625,25.451374441029703
101_1065,0.7923387096774194,2.0593349248088089e-10,2.7142857142857144,Increasing,498.71875,28.107199227911345
101_1066,0.7439516129032258,2.4068798065712826e-09,3.5345238095238094,Increasing,391.125,39.5187850901315
101_1067,0.7600806451612904,1.0781671111459445e-09,5.042727272727273,Increasing,945.90625,51.86542645093647
101_1068,0.8387096774193549,1.6986412276764895e-11,21.484126984126984,Increasing,936.75,257.04911981953956
101_1069,-0.1028225806451613,0.4174675215832093,-0.9583333333333333,No significant trend,1078.40625,60.43946319200312
101_107,0.17540322580645162,0.16313197866795437,0.4,No significant trend,414.4375,15.93725490007611
101_1070,0.6612903225806451,1.140522314369008e-07,3.6095238095238096,Increasing,641.875,40.40478777323301
101_1071,0.1975806451612903,0.11571975521880828,0.6055555555555556,No significant trend,574.90625,18.662059397009216
101_1073,0.10685483870967742,0.39908552967166067,0.3333333333333333,No significant trend,592.5625,16.0310977088283
101_1074,0.7016129032258065,1.832546869806606e-08,4.35812356979405,Increasing,868.3125,52.247869274736935
101_1075,0.7318548387096774,4.348602589132611e-09,3.75,Increasing,472.5625,37.567387369232904
101_1076,0.8729838709677419,2.460920356384122e-12,10.566964285714285,Increasing,656.0,102.82813330990697
101_1077,0.7681451612903226,7.171752081092109e-10,6.4,Increasing,859.78125,64.18953106572364
101_1078,0.7076612903225806,1.38075384459313e-08,2.898989898989899,Increasing,386.625,31.41033866420418
101_1079,0.7419354838709677,2.657962294705385e-09,12.057142857142857,Increasing,338.96875,173.6403402825435
101_108,-0.45564516129032256,0.00026356866715215865,-2.4772727272727275,Decreasing,325.4375,33.31754183234411
101_1081,0.036290322580645164,0.7827940862749598,0.07738095238095238,No significant trend,394.09375,28.604369612657084
101_1082,-0.0967741935483871,0.44595658115373604,-0.12916666666666665,No significant trend,216.65625,7.376522618246351
101_1083,0.5786290322580645,3.519574691690508e-06,0.7656862745098039,Increasing,203.65625,9.77755521270527
101_1084,0.6270161290322581,4.979515006997559e-07,1.2263427109974425,Increasing,244.46875,13.423357383214528
101_1085,0.7318548387096774,4.348602589132611e-09,3.3693181818181817,Increasing,520.0625,36.8204575440067
101_1086,0.7520161290322581,1.6142178704825483e-09,9.12142857142857,Increasing,563.34375,86.40009019635049
101_1087,-0.25201612903225806,0.04434233973465851,-1.75,Decreasing,529.4375,35.48938001360407
101_1088,-0.18548387096774194,0.14002518868117475,-0.3333333333333333,No significant trend,289.34375,8.727146494559376
101_1089,0.42338709677419356,0.0007008697006916087,1.2950310559006213,Increasing,302.5,17.647591903713096
101_109,0.46975806451612906,0.00016841374055021063,1.5147058823529411,Increasing,592.28125,19.597886325762275
