location,tau,p_value,slope,trend_class,mean_value,std_value
101_1,-0.5080645161290323,4.694664237403501e-05,-0.23874509803921565,Decreasing,14.168750000000001,3.150324140068765
101_10,-0.2762096774193548,0.027423400237828188,-0.11531250000000082,Decreasing,48.8640625,2.906602246798442
101_100,0.34274193548387094,0.0061330741504750375,0.2696153846153826,Increasing,62.039375,4.027816512625047
101_1000,0.05443548387096774,0.6732967251102686,0.06599999999999966,No significant trend,58.69562499999999,5.4875267297185
101_1001,0.23790322580645162,0.05778505532796996,0.07671328671328626,No significant trend,77.4034375,1.8970579349597494
101_1002,-0.3225806451612903,0.00992544145265839,-0.23715811965811967,Decreasing,33.8690625,4.590299118368404
101_1003,-0.38306451612903225,0.0021773576915100623,-0.11194444444444468,Decreasing,42.183125000000004,2.736597382585717
101_1004,-0.29435483870967744,0.018703634813544978,-0.1223111111111111,Decreasing,56.698125000000005,2.4145489194412693
101_1005,-0.20967741935483872,0.09486107679233946,-0.09096109839816952,No significant trend,51.415,2.5951312587227644
101_1006,-0.17943548387096775,0.15356609546635402,-0.036517094017093854,No significant trend,40.57625,1.4870456238797785
101_1007,-0.4637096774193548,0.00020435771038096462,-0.42125000000000057,Decreasing,38.33875,7.0708356781571435
101_1008,-0.5040322580645161,5.3932561817182645e-05,-0.23614583333333317,Decreasing,52.4265625,3.102011050688529
101_1009,-0.38306451612903225,0.0021773576915100623,-0.18250000000000027,Decreasing,42.18843749999999,3.0155514725492165
101_101,-0.719758064516129,7.784594746595985e-09,-0.7534597701149426,Decreasing,51.3065625,7.7848830311439965
101_1010,-0.5100806451612904,4.378423530448927e-05,-0.2264484126984128,Decreasing,33.5984375,3.087641807851706
101_1013,-0.4314516129032258,0.0005521233561254224,-0.2881318681318679,Decreasing,45.2565625,4.914933627079185
101_1014,0.4637096774193548,0.00020435771038096462,0.31160714285714264,Increasing,69.8140625,4.388608734108539
101_1015,0.7419354838709677,2.657962294705385e-09,0.44136363636363624,Increasing,43.450937499999995,4.492768049442766
101_1016,0.26814516129032256,0.03230858389449276,0.19435960591133014,Increasing,49.865,4.815471160748448
101_1017,0.5967741935483871,1.7196589441326182e-06,0.3040952380952385,Increasing,46.735625,3.6836318164788135
101_1018,0.49193548387096775,8.127869954099864e-05,0.5217142857142856,Increasing,37.434375,6.311260738503441
101_1019,0.17137096774193547,0.173140435185424,0.11916666666666671,No significant trend,51.1875,3.0261216928603507
101_102,0.09274193548387097,0.4655488870531288,0.05567460317460307,No significant trend,51.381249999999994,3.7493647378589348
101_1020,0.034274193548387094,0.7952778335350081,0.022916666666665166,No significant trend,62.0240625,2.482439399279215
101_1021,0.2620967741935484,0.03644545316257175,0.13467647058823518,Increasing,57.01375,3.3089837469380234
