location,tau,p_value,slope,trend_class,mean_value,std_value
101_1,0.967741935483871,7.993605777301127e-15,1.3383749999999999,Increasing,51.894375000000004,12.47716312345779
101_10,0.8991935483870968,5.340172748447003e-13,1.1017857142857146,Increasing,35.079375000000006,10.790483057276676
101_100,0.8790322580645161,1.7366108551186699e-12,0.9433603238866397,Increasing,20.224375000000002,8.922306294303901
101_1000,0.955026455026455,1.1408651801048109e-12,1.2915587044534411,Increasing,18.965714285714284,10.646904120303647
101_1001,0.9314516129032258,7.682743330406083e-14,1.2920833333333333,Increasing,28.371875000000003,12.535969108304911
101_1002,0.7358870967741935,3.574073925705079e-09,0.7235551075268817,Increasing,43.983125,7.445227262103891
101_1003,0.8346774193548387,2.121680608979659e-11,0.5285054347826087,Increasing,18.8790625,5.022307960100989
101_1004,0.9717741935483871,6.217248937900877e-15,1.4646428571428576,Increasing,35.419375,13.383041259720267
101_1005,0.9556451612903226,1.709743457922741e-14,1.361416083916084,Increasing,39.7325,12.924609520213755
101_1006,0.9395161290322581,4.6851411639181606e-14,1.1046874999999998,Increasing,36.674375,10.119298066534803
101_1007,0.8508064516129032,8.663292305755022e-12,1.2502083333333334,Increasing,23.38375,13.607231016540434
101_1008,0.9637096774193549,1.021405182655144e-14,1.5229074074074074,Increasing,40.922812500000006,13.910143384050494
101_1009,0.9395161290322581,4.6851411639181606e-14,0.9203030303030304,Increasing,50.4065625,8.89191262094909
101_101,0.9112903225806451,2.6001423236721166e-13,1.3594444444444445,Increasing,39.323750000000004,13.035707630869144
101_1010,0.9395161290322581,4.6851411639181606e-14,1.009166666666667,Increasing,43.07625,9.827762572808727
101_1013,0.8346774193548387,2.121680608979659e-11,0.9823611111111112,Increasing,37.0515625,9.30052555953661
101_1014,0.8346774193548387,2.121680608979659e-11,0.8956547619047619,Increasing,24.911875000000002,8.730692067893301
101_1015,0.8951612903225806,6.774580896262705e-13,0.7219047619047618,Increasing,46.517187500000006,6.824384237046134
101_1016,0.5665322580645161,5.609253585836527e-06,0.22579487179487173,Increasing,13.8378125,2.581169471352811
101_1017,0.6774193548387096,5.5566278689411774e-08,0.3173387096774194,Increasing,15.508125,3.3866386704777054
101_1018,0.1693548387096774,0.17831360778170335,0.16412413793103453,No significant trend,18.42,3.7516729601605734
101_1019,0.907258064516129,3.3084646133829665e-13,1.4046231884057974,Increasing,41.628125,13.216795762754867
101_102,0.9516129032258065,2.19824158875781e-14,1.1982857142857144,Increasing,29.24875,11.605896063531674
101_1020,0.9354838709677419,5.995204332975845e-14,1.3800000000000001,Increasing,34.1303125,13.061217277778658
101_1021,0.6754032258064516,6.084656289928603e-08,0.5398387096774193,Increasing,44.268437500000005,5.57165713083583
101_1022,0.844758064516129,1.2144951710979512e-11,1.087471264367817,Increasing,50.857187499999995,10.525439787241375
101_1023,0.8548387096774194,6.907363570007874e-12,0.7575000000000004,Increasing,45.944375,7.249493489849825
101_1024,0.7661290322580645,7.944338520360361e-10,0.7259356725146198,Increasing,24.720312500000002,7.668364592750122
101_1025,0.8346774193548387,2.121680608979659e-11,0.7816666666666671,Increasing,52.9078125,7.447949690340541
101_1026,0.8629032258064516,4.377387341492067e-12,0.39560869565217394,Increasing,12.7315625,3.9202862693422977
101_1027,0.9395161290322581,4.6851411639181606e-14,1.1283333333333325,Increasing,42.6796875,10.684389162574702
101_1028,0.8306878306878307,6.258036311379556e-10,0.7361904761904762,Increasing,11.088214285714287,7.649622798156889
101_1029,0.9758064516129032,4.884981308350689e-15,1.1929642857142855,Increasing,27.685312500000002,10.914863141713859
101_103,0.5463709677419355,1.1953055304658733e-05,0.41447628458498026,Increasing,14.87125,5.10137159864874
101_1030,0.8951612903225806,6.774580896262705e-13,0.7658212560386475,Increasing,51.752187500000005,7.195381215741369
101_1031,0.8387096774193549,1.6986412276764895e-11,0.7481985294117648,Increasing,44.021249999999995,7.2713396074932435
101_1032,0.8709677419354839,2.7626789744772395e-12,0.7930000000000001,Increasing,44.3321875,7.474922965478892
101_1033,0.7620967741935484,9.740654949297323e-10,0.695198412698413,Increasing,38.6540625,9.061820615698247
101_1034,0.9516129032258065,2.19824158875781e-14,0.8958148148148148,Increasing,35.3346875,8.463291316169126
101_1035,0.8548387096774194,6.907363570007874e-12,0.8269411764705883,Increasing,27.03,7.460629162476849
101_1036,0.9556451612903226,1.709743457922741e-14,0.7707407407407405,Increasing,20.283125000000002,7.453108176081641
101_1037,0.9576612903225806,1.509903313490213e-14,1.0297619047619047,Increasing,34.8771875,9.572139009377358
101_1038,0.967741935483871,7.993605777301127e-15,0.9314685314685316,Increasing,19.5896875,9.145534253248618
101_1039,0.9475806451612904,2.842170943040401e-14,0.9880434782608694,Increasing,40.4628125,10.205784277302932
101_104,0.8145161290322581,6.351164039131163e-11,0.6133455882352942,Increasing,14.4015625,5.904379258956334
101_1040,0.9112903225806451,2.6001423236721166e-13,0.8977352941176471,Increasing,36.0209375,8.524093925227112
101_1042,0.9274193548387096,9.814371537686384e-14,1.0262045454545454,Increasing,23.350625,9.812612081366256
101_1043,0.9556451612903226,1.709743457922741e-14,0.732621483375959,Increasing,28.384375,6.884791181246893
101_1044,0.9758064516129032,4.884981308350689e-15,0.880125,Increasing,18.1328125,9.061528994316784
101_1045,0.8951612903225806,6.774580896262705e-13,1.0499999999999998,Increasing,28.70125,9.924486683829043
101_1046,0.8508064516129032,8.663292305755022e-12,0.9449519230769234,Increasing,46.931875000000005,8.94289922141444
101_1047,0.5745967741935484,4.115299975682163e-06,0.14033823529411768,Increasing,10.6959375,1.683591509569275
101_1048,0.9193548387096774,1.6009416015094757e-13,1.0057424242424242,Increasing,47.116875,9.968347229324177
101_1049,0.8387096774193549,1.6986412276764895e-11,0.4102083333333334,Increasing,11.080312500000002,3.985799390002431
101_105,0.8064516129032258,9.776668363770114e-11,0.9303703703703704,Increasing,23.01375,9.199562404674474
101_1050,0.9556451612903226,1.709743457922741e-14,1.3508666666666667,Increasing,46.56875,12.689985655527748
101_1051,0.9637096774193549,1.021405182655144e-14,1.6096328671328672,Increasing,29.81875,15.003227100777353
101_1052,0.9778225806451613,4.218847493575595e-15,1.0846428571428568,Increasing,20.8759375,10.324914605995234
101_1054,0.9879032258064516,2.220446049250313e-15,1.5411805555555558,Increasing,35.394999999999996,14.471368499558015
101_1055,0.9193548387096774,1.6009416015094757e-13,1.2378615384615383,Increasing,38.355625,11.640732616952207
101_1056,0.9637096774193549,1.021405182655144e-14,1.376547619047619,Increasing,27.549375,13.611319264104232
101_1057,0.9435483870967742,3.6415315207705135e-14,1.1151470588235295,Increasing,34.094375,10.640127741685012
101_1058,0.9233870967741935,1.254552017826427e-13,1.2311025641025644,Increasing,32.545,11.580555632179314
101_1059,0.8770161290322581,1.95110594347625e-12,0.8543750000000001,Increasing,35.859375,8.17387184016088
101_106,0.8326612903225806,2.3702817486537242e-11,0.9400000000000002,Increasing,22.426875,9.067345407249853
101_1060,0.9475806451612904,2.842170943040401e-14,1.6028571428571432,Increasing,39.59125,14.79502634967238
101_1061,0.8608870967741935,4.908073947262892e-12,0.5435391304347825,Increasing,14.543750000000001,5.132154000758356
101_1063,0.8729838709677419,2.460920356384122e-12,0.5959803921568625,Increasing,21.610625,5.8630596414649405
101_1064,0.7016129032258065,1.832546869806606e-08,0.34145000000000003,Increasing,12.403749999999999,3.994576596774682
101_1065,0.8145161290322581,6.351164039131163e-11,1.0957222222222223,Increasing,43.7278125,10.537638117236886
101_1066,0.905241935483871,3.730349362740526e-13,1.1320000000000001,Increasing,37.6340625,10.613693059962387
101_1067,0.967741935483871,7.993605777301127e-15,1.20672619047619,Increasing,45.9825,11.15054763229143
101_1068,0.7217741935483871,7.0691399400857335e-09,0.6952454545454545,Increasing,27.9546875,7.576301036940371
101_1069,0.8971774193548387,6.017408793468348e-13,0.5818333333333333,Increasing,19.42125,6.099991162903435
101_107,0.8548387096774194,6.907363570007874e-12,0.7690238095238096,Increasing,14.254375,7.2894315354062424
101_1070,0.9274193548387096,9.814371537686384e-14,1.0235416666666666,Increasing,25.648125,9.579185259424467
101_1071,0.9375,5.284661597215745e-14,0.7838095238095241,Increasing,56.795312499999994,7.327042370721201
101_1073,0.8467741935483871,1.0854206422550305e-11,1.091746031746032,Increasing,32.73125,10.759771068080399
101_1074,0.9435483870967742,3.6415315207705135e-14,0.9487626262626261,Increasing,50.966875,8.971583763994794
101_1075,0.7358870967741935,3.574073925705079e-09,0.5441666666666667,Increasing,39.4521875,5.539959800381565
101_1076,0.9314516129032258,7.682743330406083e-14,1.2933333333333337,Increasing,39.3965625,12.149818571015524
101_1077,0.9153225806451613,2.0405899192610377e-13,0.9996249999999998,Increasing,50.459999999999994,9.204867258684397
101_1078,0.7258064516129032,5.824971616164021e-09,0.653409090909091,Increasing,51.2046875,6.538629914006737
101_1079,0.7681451612903226,7.171752081092109e-10,0.7168915343915343,Increasing,40.095312500000006,8.002757721707171
101_108,0.8024193548387096,1.21112231354914e-10,0.6385294117647059,Increasing,17.323125,7.357223252312995
